Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
15-04-2021,2.613356058,385.0257649,30.1,216.5750698,7.803732601,100889.0413,5067.812494,0.45109532,8.139022951,0.0,87419.91141,54.581743738286086,Poor
16-04-2021,2.012275408,334.3593958,29.4,177.6242701,6.596973755,87686.8591,3695.104175,0.300637837,7.945433058,0.1,47160.96328,36.46468101554567,Good
17-04-2021,2.265289936,356.3408817,28.5,196.0518178,7.120262091,94367.8482,4307.214377,0.366307282,8.033690199,0.0,64167.68748,44.1357053517331,Good
18-04-2021,3.154330391,432.4205527,29.0,257.2044154,8.931853347,115853.5482,6397.318893,0.592917857,8.331821492,0.0,123818.8011,66.6919710003765,Poor
19-04-2021,3.252682973,441.2383138,30.7,265.2154992,9.141662058,118919.5289,6649.569877,0.619420262,8.368953596,0.0,130454.9171,66.94051234713012,Poor
20-04-2021,2.69146071,393.9468438,30.7,228.8946198,8.015279663,106618.8186,5368.681505,0.478993906,8.188357607,0.0,92866.98745,57.096485454613905,Poor
21-04-2021,2.955777798,416.8736587,29.0,248.0316474,8.561086557,113535.3705,6006.216578,0.547466129,8.280178539,0.2,110630.0481,65.10767059643177,Poor
22-04-2021,2.888763429,411.6122089,27.4,244.8917721,8.435616071,112728.6539,5873.472423,0.532074983,8.262601939,4.6,106177.3471,63.114415719339796,Poor
23-04-2021,3.4408,484.6601208,30.0,303.6006008,10.045,133353.8817,7880.212483,0.749653409,8.4168,0.0,162848.0,67.27245018853992,Poor
24-04-2021,3.160817562,435.6181815,29.5,265.8560371,9.006955648,120548.431,6551.053683,0.604008821,8.361331607,0.0,124498.039,66.88810682373874,Poor
25-04-2021,2.795184901,404.9416471,30.1,242.6079207,8.276252416,112763.9537,5723.562182,0.512998929,8.245055988,0.0,100022.0773,60.37752579354612,Poor
26-04-2021,2.556874602,385.090614,30.9,227.899947,7.803351045,107936.1009,5191.726849,0.454192263,8.170751428,0.0,84082.4713,53.210918145449256,Poor
27-04-2021,2.372061674,369.7852132,30.1,216.7711566,7.438701942,104345.4797,4783.963701,0.408905985,8.114051475,0.0,71729.33604,47.65925399805678,Good
28-04-2021,2.934194737,418.011852,31.0,255.8165294,8.587015343,118140.3695,6111.917633,0.552626013,8.303820308,0.0,109457.5223,64.66034245621705,Poor
29-04-2021,2.655278048,394.6913904,30.3,238.3324167,8.031498606,112340.5553,5484.904421,0.483488561,8.215955311,0.8,90793.89197,56.26662116505137,Poor
30-04-2021,2.465427724,378.941787,29.6,226.8163669,7.656277416,108605.6497,5064.610569,0.436871401,8.157430322,2.4,78101.55528,50.56177979637591,Poor
01-05-2021,2.713073446,400.4012519,29.1,244.6802833,8.167160116,115049.4079,5660.819015,0.500948855,8.243239684,0.5,94742.27543,58.06621056179407,Poor
02-05-2021,2.592991632,390.5752711,28.8,237.8178709,7.933009243,112920.2108,5402.094916,0.471948016,8.20762658,1.0,86726.80822,54.467182076088804,Poor
03-05-2021,3.4408,463.4632596,27.5,296.2806761,9.668622143,133427.0254,7403.168679,0.689019833,8.4168,5.4,143912.8173,67.26472707362336,Poor
04-05-2021,3.21243738,444.0266683,26.5,281.7998437,9.205607468,128650.1315,6881.570844,0.63142032,8.4168,4.8,128330.0154,67.25764531624523,Poor
05-05-2021,2.953789428,422.3964343,27.2,265.5724479,8.69035544,123264.1298,6299.888707,0.567291129,8.338401151,0.0,111022.2501,65.43871555399693,Poor
06-05-2021,3.416773064,462.1440046,29.3,297.8153693,9.636765031,134672.5451,7395.0416,0.685758788,8.4168,0.0,142098.4217,67.26424640066554,Poor
07-05-2021,3.002013538,427.2223247,27.6,271.0604035,8.804993555,125630.2002,6449.899929,0.582079952,8.361804458,0.0,114322.4451,66.88817186345308,Poor
08-05-2021,2.72790825,404.2588009,28.6,253.7370852,8.257997681,119852.5566,5831.326387,0.513973188,8.274986071,15.0,95976.58137,58.6924724264738,Poor
09-05-2021,3.4408,467.0902797,27.6,304.1712778,9.754137977,137553.4618,7556.715409,0.70110484,8.4168,0.0,145261.2073,67.26604858499113,Poor
10-05-2021,3.174154975,442.9036735,28.0,285.8521149,9.178020528,131422.4665,6904.402672,0.629351729,8.4168,6.1,125960.2,67.25723615104812,Poor
11-05-2021,2.705905826,403.4063825,26.2,255.4233504,8.237294981,121090.4542,5833.601199,0.512045044,8.278266948,11.2,94595.44328,58.09816165429085,Poor
12-05-2021,2.973093394,426.4605747,26.3,274.3905924,8.786181448,127873.2756,6471.686861,0.580826563,8.369827108,2.5,112540.1828,66.18799271015813,Poor
13-05-2021,2.774900577,409.9215497,25.5,262.0662251,8.392192425,123807.0725,6027.822743,0.53181327,8.30772342,3.4,99281.12577,60.22577809005562,Poor
14-05-2021,2.630567023,397.9570783,29.8,253.3395751,8.107145141,120983.3302,5708.774291,0.496405297,8.263324512,0.0,89632.63214,55.889305883905365,Poor
15-05-2021,3.341005091,458.6947409,30.5,302.0265997,9.55343894,138052.9117,7375.945603,0.677283789,8.4168,0.0,137294.8644,67.26298965516528,Poor
16-05-2021,3.4408,485.1697208,31.2,323.6321322,10.045,145732.3849,8106.80295,0.756225773,8.4168,0.0,157955.1728,67.27263586222642,Poor
17-05-2021,2.653423958,400.7980438,32.1,257.6598173,8.174445617,123055.5541,5808.889041,0.50539202,8.280143894,0.0,91247.95066,56.641052963176165,Poor
18-05-2021,3.257720057,452.485619,31.8,299.1483919,9.405227879,137616.6714,7228.25435,0.659333533,8.4168,0.3,131791.5231,67.26072735031212,Poor
19-05-2021,2.897816068,422.1485475,32.1,275.8261588,8.682667133,129711.7169,6406.329516,0.569245385,8.366615204,0.0,107686.0127,64.05877417562972,Poor
20-05-2021,2.95578094,427.3491008,28.8,280.5591558,8.80640705,131525.0932,6555.191427,0.584878131,8.388537951,3.8,111597.405,65.82749646734193,Poor
21-05-2021,2.931912498,425.5812417,28.4,279.7703086,8.764203214,131419.9885,6513.472735,0.579775231,8.383375306,12.6,110021.2874,65.12485121216206,Poor
22-05-2021,2.857314418,419.4906513,30.9,275.549346,8.619060259,130120.5874,6353.457749,0.561807607,8.361391909,45.0,105043.1152,62.889969845114045,Poor
23-05-2021,3.141977211,443.9521058,32.2,295.444803,9.201490791,137174.2994,7028.005832,0.634728515,8.4168,0.0,124152.2319,67.2576181492628,Poor
24-05-2021,2.882356667,422.1077279,32.6,278.7439952,8.681191086,131539.9658,6437.1764,0.569883867,8.37469367,0.6,106767.1225,63.679544670565214,Poor
25-05-2021,3.22389175,451.391443,27.7,302.4129567,9.378465687,139891.5539,7243.092657,0.657141907,8.4168,17.0,129688.0293,67.26032868529718,Poor
26-05-2021,3.133435444,443.9210293,28.3,297.0305283,9.200475648,138169.8238,7044.602994,0.635050857,8.4168,3.0,123643.7316,67.25760682648352,Poor
27-05-2021,3.082806477,439.8305397,25.7,294.2997387,9.102978695,137362.0079,6938.262875,0.623010456,8.4168,17.0,120269.0785,67.25611644916077,Poor
28-05-2021,2.886232866,423.3176655,25.9,281.7376865,8.709656564,133141.8834,6492.314293,0.574008415,8.385078211,32.0,107108.2851,63.8570599238869,Poor
29-05-2021,2.992832325,432.5854577,28.5,289.5220503,8.930281837,135968.0472,6750.553288,0.6016997,8.4168,34.0,114274.1264,67.05290923426608,Poor
30-05-2021,3.403198774,467.6843773,29.2,317.6925535,9.766056222,145854.2283,7714.357086,0.706234395,8.4168,13.0,141806.4182,67.26626504553182,Poor
31-05-2021,3.331611586,461.7789419,29.9,313.4535624,9.625350637,144503.0797,7557.621014,0.688775292,8.4168,1.0,137023.5711,67.26411338940707,Poor
01-06-2021,2.88816604,424.2340855,28.7,284.202614,8.731182894,134478.3209,6536.215824,0.577183261,8.393494936,3.0,107307.3304,63.9670968921883,Poor
02-06-2021,3.220273733,452.6515497,31.1,307.0383496,9.407853924,142499.8887,7316.850325,0.661825816,8.4168,0.0,129590.2028,67.26078780746435,Poor
03-06-2021,3.423146627,470.0676778,31.1,321.1645809,9.822540943,147497.6997,7796.694379,0.713734186,8.4168,0.0,143207.2782,67.26713340540212,Poor
04-06-2021,2.692846066,408.0973245,31.4,272.561568,8.346710989,130750.1766,6107.303108,0.529460879,8.333972687,0.5,94255.47176,58.102472704304205,Poor
05-06-2021,3.369035262,465.7582397,32.0,318.4397435,9.719799359,146741.4946,7686.310404,0.701088493,8.4168,0.0,139606.2691,67.26556325379532,Poor
06-06-2021,3.007032415,435.0994342,32.0,294.5318197,8.989633435,138541.7381,6852.002995,0.609957776,8.4168,0.1,115346.8117,67.25439266227015,Poor
07-06-2021,3.385311683,467.4024728,32.7,320.3398895,9.758852625,147566.5579,7737.749568,0.706135021,8.4168,0.0,140721.562,67.26616233311472,Poor
08-06-2021,2.983963296,433.3798684,33.3,293.7355127,8.948587454,138421.4169,6811.109656,0.604986802,8.4168,0.0,113822.4689,66.8050235618548,Poor
09-06-2021,2.671074259,406.8733086,29.6,273.0485385,8.317313748,131321.5886,6089.611712,0.526193907,8.333282837,17.4,92853.67639,57.48824546773058,Poor
10-06-2021,2.727998118,411.8154203,28.9,277.1840459,8.434966297,132818.9597,6227.150828,0.540956461,8.353104611,7.1,96679.58458,59.21386279561076,Poor
11-06-2021,3.239537063,455.4196673,28.5,311.8401138,9.473327501,144888.2864,7420.815129,0.670734675,8.4168,0.0,130986.0715,67.26179637614467,Poor
12-06-2021,3.306342795,461.1851337,27.1,316.5861399,9.610594339,146586.2006,7580.418213,0.687936457,8.4168,25.9,135472.9568,67.26389703430979,Poor
13-06-2021,2.95522643,431.3924175,27.4,293.2235854,8.90107729,138537.0165,6768.270793,0.599346627,8.4168,0.0,111937.8899,66.00017813457943,Poor
14-06-2021,3.425672207,471.4752272,28.5,325.0378845,9.855588777,149604.8385,7865.070269,0.718633006,8.4168,55.9,143486.7357,67.2676462485851,Poor
15-06-2021,2.729108692,412.2805219,28.2,278.4095523,8.445895698,133481.3328,6249.15553,0.542561192,8.357305087,47.0,96788.26682,59.27286076116738,Poor
16-06-2021,3.214966551,453.6569243,28.4,311.2054194,9.431219856,144878.1793,7380.862579,0.665685664,8.4168,68.1,129368.8671,67.26115411752775,Poor
17-06-2021,2.868577164,424.2315048,28.2,288.0524513,8.730463418,136879.3222,6577.87783,0.5781678,8.404239644,5.1,106147.5259,63.489945071971626,Poor
18-06-2021,3.039288294,438.7832568,27.4,299.6182479,9.076988673,140907.2997,6976.234207,0.621477878,8.4168,0.0,117596.3208,67.25573486973208,Poor
19-06-2021,3.252250497,456.9202514,27.3,313.9959015,9.508896833,145904.1727,7472.328574,0.675448925,8.4168,38.1,131877.1901,67.26234311668973,Poor
20-06-2021,2.977043557,433.5235689,26.6,295.5445078,8.951719915,139517.9177,6833.405307,0.605851059,8.4168,73.9,113426.1215,66.61144626290412,Poor
21-06-2021,3.121648937,445.8284531,28.2,305.2746669,9.24474834,142892.8923,7169.713608,0.642460998,8.4168,32.0,123122.1353,67.25830179981295,Poor
22-06-2021,3.4408,481.7312558,30.9,333.6253138,10.045,152715.5304,8150.553184,0.749270094,8.4168,0.0,151424.7924,67.27138305125214,Poor
23-06-2021,3.062715889,440.7979482,29.1,301.2603744,9.12495815,141490.4385,7031.829168,0.627484682,8.4168,13.1,119169.1318,67.25646892620661,Poor
24-06-2021,3.4408,477.1986731,29.2,329.9638236,9.991818528,151424.1242,8025.834119,0.735764671,8.4168,12.5,147876.4452,67.26973159650464,Poor
25-06-2021,2.893262681,426.3313186,29.3,289.7111619,8.780468665,137454.1793,6635.249704,0.584414797,8.412386841,19.6,107802.6589,64.23529352286914,Poor
26-06-2021,3.395876926,469.045628,28.5,323.3614525,9.797688502,149091.079,7801.318313,0.71146743,8.4168,18.7,141498.6813,67.26676101969929,Poor
27-06-2021,3.4408,492.4177872,30.0,341.7125615,10.045,155420.1698,8438.694905,0.780971496,8.4168,1.7,159954.74,67.27527670839709,Poor
28-06-2021,2.481404266,391.1533578,29.8,261.5890505,7.942793048,127615.4632,5670.48707,0.479673501,8.274965424,6.3,80174.7522,51.78983240124851,Poor
29-06-2021,2.987839558,434.1665744,28.7,295.4149814,8.967141432,139296.4856,6844.067312,0.607599811,8.4168,30.0,114124.5593,66.91377661424859,Poor
30-06-2021,3.402690142,469.3806877,29.5,323.0600723,9.805764358,148829.8625,7804.340109,0.712318429,8.4168,2.0,141932.9257,67.26688309931016,Poor
01-07-2021,3.4408,509.269,26.2,444.21,10.045,161600.0,9273.6,0.840008,8.388309653,38.1,162848.0,67.09318323534698,Poor
02-07-2021,3.4408,509.269,28.9,444.21,10.045,161600.0,9273.6,0.840008,8.4168,10.9,162848.0,67.28141647841822,Poor
03-07-2021,3.4408,509.269,30.3,444.21,10.045,161600.0,9273.6,0.840008,8.344564342,0.0,162848.0,66.8041617727902,Poor
04-07-2021,3.4408,509.269,30.9,444.21,10.045,161600.0,9273.6,0.840008,8.41173436,1.0,162848.0,67.2479482358085,Poor
05-07-2021,3.4408,509.269,30.5,444.21,10.045,161600.0,9273.6,0.840008,8.38527438,0.0,162848.0,67.07312945080035,Poor
06-07-2021,3.4408,509.269,29.9,444.21,10.045,161600.0,9273.6,0.840008,8.4168,10.0,162848.0,67.28141647841822,Poor
07-07-2021,3.4408,509.269,29.3,444.21,10.045,161600.0,9273.6,0.840008,8.4168,25.9,162848.0,67.28141647841822,Poor
08-07-2021,3.4408,509.269,28.9,444.21,10.045,161600.0,9273.6,0.840008,8.4168,11.6,162848.0,67.28141647841822,Poor
09-07-2021,3.4408,509.269,30.7,444.21,10.045,161600.0,9273.6,0.840008,8.34928521,0.0,162848.0,66.83535213680196,Poor
10-07-2021,3.4408,509.269,31.1,444.21,10.045,161600.0,9273.6,0.840008,8.338726807,2.0,162848.0,66.76559368709466,Poor
11-07-2021,3.4408,509.269,30.3,444.21,10.045,161600.0,9273.6,0.840008,8.341117643,2.0,162848.0,66.7813897324686,Poor
12-07-2021,3.4408,509.269,32.2,444.21,10.045,161600.0,9273.6,0.840008,8.4168,4.1,162848.0,67.28141647841822,Poor
13-07-2021,3.4408,509.269,32.1,444.21,10.045,161600.0,9273.6,0.840008,8.335567187,0.0,162848.0,66.74471835274115,Poor
14-07-2021,3.4408,509.269,31.2,444.21,10.045,161600.0,9273.6,0.840008,8.403202096,0.0,162848.0,67.19157631013626,Poor
15-07-2021,3.4408,509.269,30.0,444.21,10.045,161600.0,9273.6,0.840008,8.4168,0.2,162848.0,67.28141647841822,Poor
16-07-2021,3.4408,509.269,30.2,444.21,10.045,161600.0,9273.6,0.840008,8.4168,4.7,162848.0,67.28141647841822,Poor
17-07-2021,3.4408,509.269,30.0,444.21,10.045,161600.0,9273.6,0.840008,8.32985002,0.0,162848.0,66.70694552794578,Poor
18-07-2021,3.4408,509.269,30.8,444.21,10.045,161600.0,9273.6,0.840008,8.4168,39.1,162848.0,67.28141647841822,Poor
19-07-2021,3.4408,509.269,30.8,444.21,10.045,161600.0,9273.6,0.840008,8.313124367,0.0,162848.0,66.59644059423351,Poor
20-07-2021,3.268669679,490.5529859,27.8,444.21,9.506253397,161600.0,9273.6,0.789911789,8.145323724,7.3,162848.0,65.48097713610969,Poor
21-07-2021,3.4408,509.269,28.7,444.21,10.045,161600.0,9273.6,0.840008,8.243920464,5.9,162848.0,66.13921643003229,Poor
22-07-2021,3.297107885,492.1455208,30.3,444.21,9.551663605,161600.0,9273.6,0.794200341,8.152722265,1.2,162848.0,65.53043889557676,Poor
23-07-2021,3.4408,509.269,29.9,444.21,10.045,161600.0,9273.6,0.840008,8.300058271,7.5,162848.0,66.51011403512351,Poor
24-07-2021,3.4408,509.269,30.3,444.21,10.045,161600.0,9273.6,0.840008,8.332090603,7.9,162848.0,66.72174886482546,Poor
25-07-2021,3.4408,509.269,31.7,444.21,10.045,161600.0,9273.6,0.840008,8.4168,0.3,162848.0,67.28141647841822,Poor
26-07-2021,3.4408,509.269,31.7,444.21,10.045,161600.0,9273.6,0.840008,8.352522091,0.0,162848.0,66.85673792785835,Poor
27-07-2021,3.4408,509.269,29.9,444.21,10.045,161600.0,9273.6,0.840008,8.292366929,5.1,162848.0,66.45929800791858,Poor
28-07-2021,3.4408,509.269,30.6,444.21,10.045,161600.0,9273.6,0.840008,8.391851139,4.1,162848.0,67.11658152512813,Poor
29-07-2021,3.105122129,472.5382526,29.4,444.21,9.114407752,161600.0,9273.6,0.734087174,8.081481556,0.5,162848.0,65.0526137875829,Poor
30-07-2021,3.4408,509.269,28.5,444.21,10.045,161600.0,9273.6,0.840008,8.320808914,21.1,162848.0,66.64721172746484,Poor
31-07-2021,3.4408,509.269,30.2,444.21,10.045,161600.0,9273.6,0.840008,8.368476186,15.0,162848.0,66.96214524501445,Poor
01-08-2021,3.284809978,486.2444069,30.8,444.21,9.455104614,161600.0,9273.6,0.774005218,8.136990215,0.5,162848.0,65.42434852883238,Poor
02-08-2021,3.4408,509.269,29.4,444.21,10.045,161600.0,9273.6,0.840008,8.393533485,0.0,162848.0,67.12769663873303,Poor
03-08-2021,3.4408,509.269,31.6,444.21,10.045,161600.0,9273.6,0.840008,8.306508994,0.0,162848.0,66.55273340056837,Poor
04-08-2021,3.4408,508.1663877,29.4,444.21,9.992347885,161600.0,9273.6,0.83831191,8.224521558,17.0,162848.0,66.01064780761008,Poor
05-08-2021,3.4408,509.269,30.9,444.21,10.045,161600.0,9273.6,0.840008,8.322961246,7.1,162848.0,66.66143199766815,Poor
06-08-2021,3.4408,509.269,31.2,444.21,10.045,161600.0,9273.6,0.840008,8.4168,0.0,162848.0,67.28141647841822,Poor
07-08-2021,3.4408,509.269,29.6,444.21,10.045,161600.0,9273.6,0.840008,8.264277553,5.6,162848.0,66.27371394534723,Poor
08-08-2021,3.4408,509.269,28.5,444.21,10.045,161600.0,9273.6,0.840008,8.264005213,11.9,162848.0,66.27191461866938,Poor
09-08-2021,3.4408,497.1152451,29.1,444.21,9.75636643,161600.0,9273.6,0.803802414,8.186073848,21.9,162848.0,65.75260062990357,Poor
10-08-2021,3.332025568,484.9511415,29.3,444.21,9.472394066,161600.0,9273.6,0.76727148,8.139807131,14.8,162848.0,65.44248844408415,Poor
11-08-2021,3.4408,509.269,29.5,444.21,10.045,161600.0,9273.6,0.840008,8.300914455,8.4,162848.0,66.51577076829652,Poor
12-08-2021,3.2952831,480.5378687,29.7,444.21,9.37895971,161600.0,9273.6,0.75344181,8.124584167,40.9,162848.0,65.34030366184508,Poor
13-08-2021,3.4408,502.3234207,30.4,444.21,9.903718988,161600.0,9273.6,0.817896917,8.210081533,5.1,162848.0,65.91311492352254,Poor
14-08-2021,3.37435001,485.9396019,31.4,444.21,9.519587613,161600.0,9273.6,0.76879243,8.147496226,0.0,162848.0,65.4936497728995,Poor
15-08-2021,3.4408,508.4161881,30.1,444.21,10.045,161600.0,9273.6,0.835293904,8.235700502,2.1,162848.0,66.08459713292768,Poor
16-08-2021,3.4408,502.4069927,29.4,444.21,9.92404675,161600.0,9273.6,0.817044912,8.21339347,12.7,162848.0,65.93502705264883,Poor
17-08-2021,3.4408,509.269,29.5,444.21,10.045,161600.0,9273.6,0.840008,8.276082712,3.0,162848.0,66.35170960343947,Poor
18-08-2021,3.290124582,476.0255656,29.1,444.21,9.308396018,161600.0,9273.6,0.737803262,8.113087449,7.1,162848.0,65.26270178075737,Poor
19-08-2021,3.343889403,479.8915156,31.5,444.21,9.406867264,161600.0,9273.6,0.748920004,8.129131057,0.0,162848.0,65.37010906842528,Poor
20-08-2021,3.109323166,459.2236876,29.4,444.21,8.921156616,161600.0,9273.6,0.687044035,8.049995761,3.8,162848.0,64.83973869430882,Poor
21-08-2021,3.252041049,470.6412393,31.2,444.21,9.199598345,161600.0,9273.6,0.720618835,8.095361389,0.0,162848.0,65.1436254559863,Poor
22-08-2021,3.4408,489.4500845,29.6,444.21,9.65412224,161600.0,9273.6,0.776179015,8.169415526,16.1,162848.0,65.63974773104763,Poor
23-08-2021,3.4408,496.8237649,29.5,444.21,9.836390551,161600.0,9273.6,0.797715524,8.199111924,6.1,162848.0,65.83863586197138,Poor
24-08-2021,3.047176799,451.0056177,29.9,432.5861882,8.752002555,161600.0,9273.6,0.661001399,8.022436026,17.0,158279.5836,64.65465965501954,Poor
25-08-2021,3.4408,494.8026092,30.2,444.21,9.801780433,161600.0,9273.6,0.79089094,8.193473007,0.0,162848.0,65.80064361636182,Poor
26-08-2021,3.4408,504.8581125,29.0,444.21,10.045,161600.0,9273.6,0.820395317,8.233603603,0.5,162848.0,66.06944671241712,Poor
27-08-2021,3.391296925,478.0094188,29.8,444.21,9.415614992,161600.0,9273.6,0.740105517,8.130556296,1.0,162848.0,65.37883975306663,Poor
28-08-2021,3.4408,509.269,29.1,444.21,10.045,161600.0,9273.6,0.840008,8.268480281,0.3,162848.0,66.30148100347348,Poor
29-08-2021,2.989143256,442.2596471,29.7,411.6467898,8.578226578,161600.0,9005.15117,0.632911106,7.994123257,8.9,151927.6426,64.1606172489616,Poor
30-08-2021,2.825110635,427.5276467,29.7,397.1405229,8.23445165,161600.0,8562.808247,0.588659608,7.938113098,2.0,140426.2644,59.19519854445091,Poor
31-08-2021,2.641751036,411.1464903,30.6,381.312554,7.851450174,160736.9353,8075.142981,0.53949903,7.875711882,0.0,127625.7075,53.64614206637276,Poor
01-09-2021,3.4408,493.1121236,30.5,443.15376,9.810536853,161600.0,9273.6,0.782919857,8.194899663,0.0,162848.0,65.80945347688794,Poor
02-09-2021,3.337608171,468.755135,29.4,420.990036,9.237684862,161600.0,9273.6,0.710025762,8.101566704,32.0,162848.0,65.18393622660253,Poor
03-09-2021,3.100469495,447.7853311,30.4,401.4855611,8.745536063,161600.0,8954.460667,0.647206203,8.021382461,0.8,156844.1617,64.64652552548033,Poor
04-09-2021,3.180631653,453.8017399,31.9,403.2828395,8.896078717,161600.0,9077.815306,0.664668989,8.045909898,0.0,161700.6028,64.8107682565644,Poor
05-09-2021,2.732115245,414.843407,30.4,369.5384691,7.97562289,154859.4122,7972.150378,0.548328668,7.895942949,2.5,131107.2383,56.30974508666716,Poor
06-09-2021,3.4408,504.3959736,29.6,437.2952305,10.045,161600.0,9273.6,0.81430935,8.24459883,19.5,162848.0,66.14192283912652,Poor
07-09-2021,3.069109347,441.885281,29.4,384.9194353,8.634307333,159458.6371,8627.974501,0.627896254,8.003260317,0.0,152653.3789,64.52464440328889,Poor
08-09-2021,3.040986608,438.6762239,30.3,379.3759154,8.565284589,157169.504,8498.527587,0.617905188,7.99201466,4.1,150240.1039,64.44917610042751,Poor
09-09-2021,3.205932048,451.8870291,29.8,386.7918671,8.88731395,159370.3591,8817.555899,0.656761971,8.044481883,0.0,160769.8607,64.80063585738054,Poor
10-09-2021,3.109363632,442.8500176,31.7,376.6233393,8.679555944,155475.7363,8528.579537,0.629429453,8.010632529,0.5,153763.6496,64.5737034698924,Poor
11-09-2021,3.008971917,433.4852576,30.3,366.1865983,8.464015795,151487.0202,8230.519004,0.601120501,7.975515256,24.9,146499.4574,64.33827463615827,Poor
12-09-2021,2.678622368,404.557406,31.7,340.2879269,7.782618258,142138.6552,7397.831795,0.514609636,7.864497316,0.0,123815.4047,54.60138937010858,Poor
13-09-2021,3.039302713,434.4083025,29.3,360.812973,8.50100415,148878.3758,8171.014553,0.60296586,7.981541652,5.8,147462.7241,64.37842682313148,Poor
14-09-2021,3.4408,468.0912169,27.8,384.3584483,9.31066247,156664.0747,9048.805394,0.702721456,8.113456715,3.0,162848.0,65.26225059470718,Poor
15-09-2021,3.259604544,451.4836012,28.7,368.1721148,8.922709399,150679.2783,8552.461059,0.652860667,8.050248751,10.9,161158.6773,64.83859006266852,Poor
16-09-2021,3.312255413,455.1280743,29.7,367.9787701,9.017054052,150236.5644,8609.38514,0.663249625,8.065620026,0.0,162848.0,64.94147460920837,Poor
17-09-2021,2.650759313,398.0243089,29.6,319.7945549,7.664741578,133161.2461,7006.470011,0.492910531,7.845292042,15.0,119257.9982,53.69245132583983,Poor
18-09-2021,2.482899009,382.9096736,29.3,304.77594,7.312371151,127579.7215,6550.755902,0.447489677,7.787881446,0.0,107463.1302,48.610533575845906,Good
19-09-2021,2.722517669,402.4556932,30.8,317.1348391,7.785419244,131486.133,7042.024231,0.505184807,7.864953672,0.8,122988.8563,55.83192666496635,Poor
20-09-2021,2.754979818,404.3801351,30.8,315.5727442,7.838827539,130567.8252,7051.813585,0.510455149,7.873655316,0.0,124624.7974,56.79848182648351,Poor
21-09-2021,3.047611759,428.4352294,27.8,331.4921366,8.419258707,135708.0245,7666.261464,0.581564683,7.968223126,4.7,143704.7574,64.2882561809371,Poor
22-09-2021,2.178941465,353.7071426,27.5,269.380195,6.647252322,113805.0953,5581.729018,0.358791964,7.679515744,4.4,84920.97615,39.3785240639073,Good
23-09-2021,3.134515459,434.1544197,27.9,329.8478738,8.57060885,134384.6123,7736.976232,0.597669944,7.992882125,4.2,148450.7714,64.4532598386043,Poor
24-09-2021,2.599561486,387.8142207,29.4,290.1645492,7.474625312,120255.2406,6428.124982,0.459352485,7.814317002,0.4,112042.9726,52.05145302840729,Poor
25-09-2021,2.495345441,378.1146316,29.6,279.4282464,7.251197735,116158.4171,6120.429261,0.430042232,7.777914655,1.8,104516.2131,48.89121556671282,Good
26-09-2021,2.295117337,360.2491855,29.6,262.2458039,6.83329669,109828.0939,5589.683207,0.376438997,7.709827363,9.4,90552.72524,42.832032663958316,Good
27-09-2021,2.077461955,340.9027539,28.6,243.8987268,6.380114364,103094.7861,5018.545927,0.318430567,7.635991804,5.5,75421.67996,36.24667794108431,Good
28-09-2021,2.807320441,402.1559689,27.9,289.2260607,7.846327664,118429.7838,6649.66678,0.500208945,7.874877288,0.5,123821.3326,58.27035171856251,Poor
29-09-2021,2.557246453,380.0555135,27.4,268.7167014,7.327528165,110948.7122,6003.466458,0.434009178,7.79035093,4.0,106518.9772,50.70621583032135,Poor
30-09-2021,2.120994752,342.120463,26.2,235.7070474,6.431621923,99136.40441,4924.738137,0.320702283,7.644383767,2.0,76735.03583,37.52071087160242,Good
01-10-2021,1.849407753,317.4359872,29.8,159.1056972,5.911131201,57793.18885,2935.46973,0.243223054,7.634531615,8.9,42067.86604,36.65128368160509,Good
02-10-2021,2.123554524,339.9500275,28.2,174.9846201,6.453482158,63225.00986,3534.958363,0.309830825,7.721343588,36.1,60248.19367,38.1000150112099,Good
03-10-2021,2.715179026,389.4723823,25.6,212.2049968,7.638990882,76053.36056,4872.433089,0.456790296,7.912948685,3.0,99715.71372,55.93894352562608,Poor
04-10-2021,2.112682779,337.4228194,28.7,169.1977197,6.405628715,61077.59573,3434.78287,0.301572275,7.710460742,23.1,59119.69935,37.722976645607126,Good
05-10-2021,1.718241455,303.0742592,29.3,140.1808738,5.593775091,50950.76883,2480.830221,0.199016695,7.576654232,0.0,32474.33334,45.51400218105855,Good
06-10-2021,2.083164329,333.3227284,28.4,162.1997008,6.320216443,58511.61926,3291.889949,0.288640481,7.693484081,0.1,56744.27151,36.783327697199354,Good
07-10-2021,2.058229627,330.4126901,28.6,158.0345065,6.256987545,56998.24439,3197.054443,0.279618652,7.68166275,0.5,54875.69084,36.006436606560754,Good
08-10-2021,1.4168,265.6066839,28.5,104.9851976,4.719728882,38543.52478,1411.152951,0.086456677,7.429690162,0.9,4216.78124,61.84934596575092,Poor
09-10-2021,2.091318494,331.6615462,28.5,155.3171632,6.298775712,55917.8879,3200.76206,0.282610915,7.685455535,0.5,56703.84175,36.957850173698645,Good
10-10-2021,2.021217872,324.9223301,28.0,148.1573429,6.144260143,53367.79848,3001.552071,0.262203079,7.658785716,0.0,51810.12231,34.81761855394835,Good
